memory,type,is_cold,exec_time,connection_time,client_time,provider_time,mem_used
512,warm,False,519940,0.378042,1030573,521440,63.0
512,warm,False,520404,0.434537,1104044,540120,63.0
512,warm,False,520080,0.381581,1043605,538310,63.0
512,warm,False,469539,0.397264,1029659,470940,63.0
512,warm,False,498172,0.402544,1029910,499630,63.0
512,warm,False,522517,0.418399,1074140,524000,63.0
512,warm,False,502700,0.394096,1038746,519750,63.0
512,warm,False,493385,0.400379,1032064,507650,63.0
512,warm,False,512073,0.407377,1050887,513650,63.0
512,warm,False,509484,0.398365,1054097,525830,63.0
512,warm,False,508566,0.378139,1020966,510090,63.0
512,warm,False,504521,0.408719,1044031,506150,63.0
512,warm,False,523647,0.409061,1062937,525050,63.0
512,warm,False,457272,0.406461,993460,458650,63.0
512,warm,False,499973,0.419212,1047332,501430,63.0
512,warm,False,507825,0.379465,1017819,509200,63.0
512,warm,False,493912,0.382426,1009917,495370,63.0
512,warm,False,532928,0.379957,1066269,555340,63.0
512,warm,False,508742,0.383998,1026099,510180,63.0
512,warm,False,526973,0.416885,1075914,528570,62.0
512,warm,False,491764,0.391365,1007393,493160,63.0
512,warm,False,503476,0.444831,1095617,521840,63.0
512,warm,False,497910,0.423348,1050381,499430,62.0
512,warm,False,506606,0.38802,1025327,508070,63.0
512,warm,False,511214,0.390233,1031677,512799,62.0
512,warm,False,504783,0.38728,1040677,521900,63.0
512,warm,False,508666,0.4051,1044170,510260,63.0
512,warm,False,504553,0.411586,1066723,523710,63.0
512,warm,False,514695,0.386322,1032861,516120,63.0
512,warm,False,502569,0.39673,1028887,503910,63.0
512,warm,False,495459,0.38754,1023139,512330,63.0
512,warm,False,499132,0.403919,1054135,513730,63.0
512,warm,False,533604,0.378142,1048424,538520,62.0
512,warm,False,526331,0.393311,1053205,527970,63.0
512,warm,False,504254,0.414776,1050840,505630,63.0
512,warm,False,507873,0.381737,1026713,509370,63.0
512,warm,False,492382,0.405324,1028220,493820,63.0
512,warm,False,509684,0.401409,1067193,529400,63.0
512,warm,False,513316,0.448861,1097458,514990,63.0
512,warm,False,489332,0.405568,1039838,504990,63.0
512,warm,False,506535,0.386236,1024075,507950,63.0
512,warm,False,497835,0.397713,1020143,499380,63.0
512,warm,False,539390,0.40348,1073380,540930,62.0
512,warm,False,497905,0.38986,1016553,499330,63.0
512,warm,False,493210,0.391995,1016338,494770,63.0
512,warm,False,523451,0.433094,1086134,524970,63.0
512,warm,False,515318,0.4013,1047184,516919,63.0
512,warm,False,493765,0.386547,1009384,495190,63.0
512,warm,False,494054,0.397137,1024398,495570,63.0
512,warm,False,502775,0.391465,1020032,504250,63.0
512,warm,False,524511,0.392792,1046924,525890,63.0
512,warm,False,498574,0.41073,1054708,512289,63.0
512,warm,False,476137,0.396589,1002246,477530,63.0
512,warm,False,522748,0.384373,1035781,524380,63.0
512,warm,False,500018,0.391429,1040861,515890,63.0
512,warm,False,539542,0.39141,1064773,542030,63.0
512,warm,False,493366,0.386771,1010465,494820,63.0
512,warm,False,506930,0.380606,1018574,508460,63.0
512,warm,False,490196,0.384905,1019459,508730,63.0
512,warm,False,526252,0.38939,1069255,545360,62.0
512,warm,False,536843,0.386619,1052786,538430,63.0
512,warm,False,506304,0.38384,1018364,507740,63.0
512,warm,False,454727,0.406321,1009721,473200,63.0
512,warm,False,494864,0.399749,1033691,509310,63.0
512,warm,False,524946,0.407603,1067381,526640,63.0
512,warm,False,493660,0.407326,1049148,512159,63.0
512,warm,False,495416,0.409075,1050960,510370,63.0
512,warm,False,516218,0.382366,1039376,517850,63.0
512,warm,False,505594,0.390639,1023516,507080,63.0
512,warm,False,515875,0.397935,1056113,534520,63.0
512,warm,False,520610,0.39368,1042415,522380,63.0
512,warm,False,494558,0.387281,1014193,496120,63.0
512,warm,False,517572,0.384038,1034009,518980,63.0
512,warm,False,498473,0.419362,1060209,513250,63.0
512,warm,False,506448,0.406614,1043985,508000,63.0
512,warm,False,503676,0.383475,1036697,520039,63.0
512,warm,False,541880,0.388736,1079008,559130,63.0
512,warm,False,502361,0.431837,1062321,503920,63.0
512,warm,False,492467,0.391554,1015461,493970,63.0
512,warm,False,526315,0.397004,1055445,527760,63.0
512,warm,False,497472,0.391265,1030190,512030,63.0
512,warm,False,497319,0.380073,1022282,511850,63.0
512,warm,False,492484,0.384816,1023686,510630,63.0
512,warm,False,530663,0.386776,1054841,536110,63.0
512,warm,False,521892,0.398782,1045363,523100,63.0
512,warm,False,505720,0.401149,1053418,523280,63.0
512,warm,False,493410,0.386827,1009441,494880,63.0
512,warm,False,507801,0.404199,1039693,509200,63.0
512,warm,False,503409,0.387798,1038725,521020,63.0
512,warm,False,529136,0.38625,1062971,530800,63.0
512,warm,False,512320,0.441764,1088033,513890,63.0
512,warm,False,494739,0.420816,1047229,496340,63.0
512,warm,False,499927,0.394425,1021589,501400,63.0
512,warm,False,516088,0.399525,1048341,517539,63.0
512,warm,False,531358,0.389893,1054356,533690,63.0
512,warm,False,500829,0.392264,1022600,502330,63.0
512,warm,False,509722,0.382863,1018571,511170,63.0
512,warm,False,516183,0.392304,1034144,517659,63.0
512,warm,False,512857,0.398177,1044779,514190,63.0
512,warm,False,524388,0.391184,1054422,533700,63.0
512,warm,False,498177,0.402865,1035586,499750,63.0
512,warm,False,507059,0.401474,1037330,508550,63.0
512,warm,False,499922,0.41332,1036938,501500,63.0
512,warm,False,497663,0.43905,1078573,512520,62.0
512,warm,False,510138,0.413661,1054805,511660,63.0
512,warm,False,499046,0.400042,1045053,515909,63.0
512,warm,False,524328,0.415911,1070190,526370,63.0
512,warm,False,503449,0.440785,1090423,521159,63.0
512,warm,False,525326,0.39193,1047647,526850,63.0
512,warm,False,504258,0.384012,1031296,519010,63.0
512,warm,False,492823,0.375466,1000122,494240,63.0
512,warm,False,491858,0.400751,1025724,493380,63.0
512,warm,False,510883,0.384092,1017493,512270,63.0
512,warm,False,505546,0.400141,1049293,521179,63.0
512,warm,False,507148,0.383616,1042490,526150,63.0
512,warm,False,504802,0.384457,1035204,522450,63.0
512,warm,False,478530,0.445261,1054545,479920,63.0
512,warm,False,515875,0.390799,1039150,517299,63.0
512,warm,False,498111,0.396851,1024518,499580,63.0
512,warm,False,489598,0.40529,1040501,508700,63.0
512,warm,False,506367,0.396806,1046556,520860,63.0
512,warm,False,581742,0.397129,1110701,583480,63.0
512,warm,False,502764,0.403428,1045781,516429,63.0
512,warm,False,505307,0.439374,1091577,520679,63.0
512,warm,False,505550,0.416701,1051797,506980,63.0
512,warm,False,521430,0.382814,1041967,522850,63.0
512,warm,False,506893,0.38912,1023359,508360,63.0
512,warm,False,486334,0.419417,1034007,487630,63.0
512,warm,False,526317,0.388597,1045066,527730,63.0
512,warm,False,495776,0.404277,1045143,510430,63.0
512,warm,False,472424,0.409001,1007933,473820,63.0
512,warm,False,520944,0.391459,1039868,522610,63.0
512,warm,False,525051,0.403078,1089433,526700,63.0
512,warm,False,476985,0.418324,1025087,478340,63.0
512,warm,False,505798,0.389792,1027094,507690,63.0
512,warm,False,504494,0.43999,1088370,519250,63.0
512,warm,False,505182,0.384646,1027285,506610,63.0
512,warm,False,482795,0.385362,1007220,484150,63.0
512,warm,False,503199,0.441079,1086306,518350,63.0
512,warm,False,498365,0.38899,1014224,499790,63.0
512,warm,False,522549,0.386735,1039382,524120,63.0
512,warm,False,505234,0.409384,1047443,506690,63.0
512,warm,False,517203,0.385263,1031745,518730,63.0
512,warm,False,515577,0.398223,1051093,529910,63.0
512,warm,False,506808,0.392125,1039806,520799,63.0
512,warm,False,505175,0.412996,1064470,522850,63.0
512,warm,False,503645,0.412857,1059633,520010,63.0
512,warm,False,460907,0.402062,1011339,479660,63.0
512,warm,False,528558,0.384409,1064902,543100,62.0
512,warm,False,493529,0.406874,1047481,512659,63.0
512,warm,False,520222,0.406812,1056623,521830,62.0
512,warm,False,509656,0.407239,1060964,524150,63.0
512,warm,False,511933,0.414614,1056347,513470,63.0
512,warm,False,501139,0.40504,1035040,502570,63.0
512,warm,False,469382,0.40016,999825,470720,63.0
512,warm,False,520100,0.385412,1037251,521610,63.0
512,warm,False,498894,0.384995,1010187,500230,63.0
512,warm,False,496190,0.390342,1028660,509790,63.0
512,warm,False,518792,0.416298,1083336,534120,63.0
512,warm,False,506273,0.408219,1049585,507740,63.0
512,warm,False,507763,0.382321,1032406,523140,63.0
512,warm,False,522065,0.380466,1031116,523679,63.0
512,warm,False,505361,0.400933,1035370,506040,63.0
512,warm,False,500669,0.389252,1020225,502040,63.0
512,warm,False,505222,0.395995,1034361,506390,63.0
512,warm,False,514516,0.433189,1074377,516120,62.0
512,warm,False,469576,0.45115,1050378,470900,63.0
512,warm,False,502425,0.414711,1049351,503890,63.0
512,warm,False,521466,0.395831,1047801,523120,63.0
512,warm,False,521138,0.382982,1044115,522580,63.0
512,warm,False,490677,0.41655,1036824,492130,63.0
512,warm,False,517161,0.387759,1067879,543460,62.0
512,warm,False,496735,0.385078,1033436,508930,63.0
512,warm,False,522502,0.37941,1041065,536240,62.0
512,warm,False,469220,0.394171,991864,470460,63.0
512,warm,False,507432,0.388811,1027245,508900,63.0
512,warm,False,482601,0.38243,1014574,498030,63.0
512,warm,False,487798,0.385683,1013391,502770,63.0
512,warm,False,494014,0.399455,1020722,495420,63.0
512,warm,False,500096,0.417888,1062912,513870,63.0
512,warm,False,502483,0.392981,1027494,503870,63.0
512,warm,False,511921,0.40993,1054204,513460,63.0
512,warm,False,516938,0.377011,1041100,535480,63.0
512,warm,False,509144,0.398048,1042516,510760,63.0
512,warm,False,492533,0.405583,1039883,506110,63.0
512,warm,False,503845,0.37354,1026663,522470,63.0
512,warm,False,522902,0.383975,1036831,524490,63.0
512,warm,False,529059,0.411665,1093504,544340,62.0
512,warm,False,662963,0.401475,1196375,665400,63.0
512,warm,False,493129,0.410631,1048640,507780,63.0
512,warm,False,520812,0.380736,1045604,535090,63.0
512,warm,False,503721,0.382372,1034791,521260,63.0
512,warm,False,500562,0.41942,1047280,502090,62.0
512,warm,False,494466,0.401902,1037217,509250,63.0
512,warm,False,509393,0.39206,1053178,528120,63.0
512,warm,False,520426,0.402089,1053138,521820,63.0
512,warm,False,498936,0.395965,1027354,500350,63.0
512,warm,False,496893,0.40492,1030383,498510,63.0
512,warm,False,494522,0.391779,1010499,496000,62.0
512,warm,False,503141,0.380227,1028839,520620,63.0
512,warm,False,498958,0.388159,1033049,516270,63.0
512,warm,False,513875,0.428385,1074232,515500,63.0
512,warm,False,526407,0.407095,1068095,528150,63.0
512,warm,False,507529,0.40332,1039702,509000,63.0
512,warm,False,495054,0.401177,1046248,512620,63.0
512,warm,False,455279,0.407115,998426,456700,63.0
512,warm,False,494787,0.396232,1022011,496360,63.0
512,warm,False,502780,0.421304,1085209,537970,63.0
512,warm,False,492033,0.38661,1023534,509940,63.0
512,warm,False,497033,0.397209,1040977,515500,63.0
512,warm,False,502364,0.41506,1062833,520390,63.0
512,warm,False,510036,0.404404,1045382,511650,63.0
512,warm,False,522651,0.40322,1059588,524230,63.0
512,warm,False,470941,0.452869,1065957,484560,63.0
512,warm,False,502783,0.397693,1048405,519440,63.0
512,warm,False,506953,0.389623,1055904,525400,63.0
512,warm,False,501920,0.404675,1035211,503380,63.0
512,warm,False,456332,0.406028,1009386,470950,63.0
512,warm,False,522331,0.403479,1049027,523980,63.0
512,warm,False,495809,0.419783,1040726,497260,63.0
512,warm,False,508455,0.437541,1095114,526050,63.0
512,warm,False,500027,0.430745,1082775,518110,63.0
512,warm,False,509420,0.380278,1031024,523620,63.0
512,warm,False,481959,0.416017,1032156,483370,63.0
512,warm,False,510837,0.394682,1034618,512270,63.0
512,warm,False,469822,0.394559,994186,471130,63.0
512,warm,False,465654,0.399522,1007029,479140,63.0
512,warm,False,526695,0.386756,1047362,528300,63.0
512,warm,False,524655,0.421825,1090560,542630,63.0
512,warm,False,507659,0.390325,1032944,509120,63.0
512,warm,False,508154,0.387585,1047780,525540,63.0
512,warm,False,501167,0.403746,1050900,518280,63.0
512,warm,False,533789,0.400032,1056874,535190,63.0
512,warm,False,506565,0.411758,1051957,508090,63.0
512,warm,False,507415,0.40657,1044235,508800,63.0
512,warm,False,512554,0.375403,1019760,514030,63.0
512,warm,False,487068,0.390391,1005765,488510,63.0
512,warm,False,507969,0.397723,1034209,509400,63.0
512,warm,False,501065,0.403051,1026492,502460,63.0
512,warm,False,479381,0.391707,1017051,494630,63.0
128,warm,False,2050186,0.378992,2615418,2107790,63.0
128,warm,False,2199484,0.400815,2756129,2220250,63.0
128,warm,False,2094720,0.415856,2666129,2115160,63.0
128,warm,False,2149238,0.390989,2687009,2169200,63.0
128,warm,False,2107294,0.429767,2690103,2127590,63.0
128,warm,False,2031995,0.433111,2645715,2089969,63.0
128,warm,False,2055215,0.385321,2659156,2132390,63.0
128,warm,False,2059427,0.413284,2660742,2117280,62.0
128,warm,False,2113097,0.39256,2654821,2131960,63.0
128,warm,False,2079052,0.437288,2703572,2136170,63.0
128,warm,False,2035783,0.389008,2622492,2093889,63.0
128,warm,False,2123930,0.388387,2661603,2143710,63.0
128,warm,False,2163344,0.382655,2695532,2184000,63.0
128,warm,False,2086500,0.420683,2678241,2125210,62.0
128,warm,False,2017855,0.407575,2594339,2057360,63.0
128,warm,False,2085390,0.44257,2696005,2124160,63.0
128,warm,False,2061274,0.397039,2632681,2099540,63.0
128,warm,False,2043222,0.446653,2657085,2082909,63.0
128,warm,False,2127755,0.394055,2688893,2166550,63.0
128,warm,False,2079898,0.415269,2682929,2137450,62.0
128,warm,False,2093435,0.401458,2636775,2114140,63.0
128,warm,False,2085973,0.401848,2654936,2106500,62.0
128,warm,False,2086099,0.439379,2657601,2087580,63.0
128,warm,False,2137217,0.393421,2679972,2157810,62.0
128,warm,False,2195173,0.383704,2756587,2240110,63.0
128,warm,False,2111746,0.39146,2650276,2131680,63.0
128,warm,False,2027769,0.447602,2645116,2066500,63.0
128,warm,False,2050696,0.425514,2667459,2108470,63.0
128,warm,False,2031914,0.431663,2627977,2070040,63.0
128,warm,False,2062638,0.400326,2634052,2064270,63.0
128,warm,False,2081581,0.438669,2673002,2100610,62.0
128,warm,False,2105543,0.383982,2676369,2163210,63.0
128,warm,False,2116339,0.393601,2663161,2136340,62.0
128,warm,False,2044345,0.407048,2621142,2081949,63.0
128,warm,False,2076381,0.426739,2642206,2078000,63.0
