memory,type,is_cold,exec_time,connection_time,client_time,provider_time,mem_used
2048,warm,False,54488,0.011694,82609,0,
2048,warm,False,53185,0.011539,78515,0,
2048,warm,False,55917,0.011333,82617,0,
2048,warm,False,53780,0.011426,80573,0,
2048,warm,False,52927,0.011349,78758,0,
2048,warm,False,54160,0.011519,82003,0,
2048,warm,False,52948,0.01266,85018,0,
2048,warm,False,52628,0.011375,79345,0,
2048,warm,False,53394,0.011435,80016,0,
2048,warm,False,52464,0.011365,78026,0,
2048,warm,False,54277,0.011424,79277,0,
2048,warm,False,57024,0.011508,81590,0,
2048,warm,False,55186,0.011273,80408,0,
2048,warm,False,58080,0.011538,84392,0,
2048,warm,False,56625,0.011572,82314,0,
2048,warm,False,52550,0.011524,78798,0,
2048,warm,False,52734,0.011194,78603,0,
2048,warm,False,53049,0.011411,77217,0,
2048,warm,False,52873,0.011904,83074,0,
2048,warm,False,52850,0.011751,97896,0,
2048,warm,False,55745,0.011256,80274,0,
2048,warm,False,52452,0.011399,77799,0,
2048,warm,False,55197,0.011517,79216,0,
2048,warm,False,60217,0.011296,87955,0,
2048,warm,False,53072,0.011363,83169,0,
2048,warm,False,52419,0.011718,82774,0,
2048,warm,False,53709,0.011662,83157,0,
2048,warm,False,54073,0.011391,78759,0,
2048,warm,False,54306,0.011379,91402,0,
2048,warm,False,53463,0.011345,79306,0,
2048,warm,False,53473,0.011562,78813,0,
2048,warm,False,52870,0.011426,77992,0,
2048,warm,False,52781,0.01144,80892,0,
2048,warm,False,57091,0.012212,97934,0,
2048,warm,False,52764,0.011532,79558,0,
2048,warm,False,54135,0.011388,79907,0,
2048,warm,False,54079,0.011417,79366,0,
2048,warm,False,56450,0.011419,82652,0,
2048,warm,False,53338,0.011555,81575,0,
2048,warm,False,52406,0.011404,81395,0,
2048,warm,False,52904,0.011521,78252,0,
2048,warm,False,52582,0.011483,82784,0,
2048,warm,False,54462,0.011485,87794,0,
2048,warm,False,53783,0.011301,79293,0,
2048,warm,False,52927,0.011349,80594,0,
2048,warm,False,52780,0.011448,78895,0,
2048,warm,False,52458,0.011488,80933,0,
2048,warm,False,52106,0.011535,86723,0,
2048,warm,False,57387,0.011446,83349,0,
2048,warm,False,53470,0.011512,79592,0,
2048,warm,False,53641,0.011341,79112,0,
2048,warm,False,53844,0.011767,79337,0,
2048,warm,False,53221,0.01135,81397,0,
2048,warm,False,55766,0.011529,81173,0,
2048,warm,False,54592,0.011412,80705,0,
2048,warm,False,55362,0.011354,80699,0,
2048,warm,False,52696,0.011333,76963,0,
2048,warm,False,52794,0.011337,77425,0,
2048,warm,False,53478,0.011483,80105,0,
2048,warm,False,55622,0.011387,83086,0,
2048,warm,False,54177,0.012026,79848,0,
2048,warm,False,53101,0.01183,79153,0,
2048,warm,False,52376,0.011569,77471,0,
2048,warm,False,55648,0.011424,81427,0,
2048,warm,False,57278,0.011533,84445,0,
2048,warm,False,54481,0.011442,82636,0,
2048,warm,False,54926,0.011709,80241,0,
2048,warm,False,52627,0.011398,79454,0,
2048,warm,False,53100,0.01161,84858,0,
2048,warm,False,57972,0.011739,82724,0,
2048,warm,False,55054,0.011329,81153,0,
2048,warm,False,52796,0.011589,78448,0,
2048,warm,False,54828,0.011447,85222,0,
