memory,type,is_cold,exec_time,connection_time,client_time,provider_time,mem_used
2048,warm,False,58781,0.641052,1090419,64879,70.0
2048,warm,False,59360,0.438246,1003183,64519,71.0
2048,warm,False,61244,0.39534,838207,67350,71.0
2048,warm,False,59568,0.427834,916761,64819,70.0
2048,warm,False,60336,0.659258,1254156,66530,71.0
2048,warm,False,75644,0.416386,1089786,81450,71.0
2048,warm,False,59469,0.411428,841305,64730,71.0
2048,warm,False,64666,0.437691,978921,70690,71.0
2048,warm,False,60464,0.421839,869290,66390,71.0
2048,warm,False,65898,0.398072,848299,71100,71.0
2048,warm,False,82849,0.423103,989604,88900,70.0
2048,warm,False,62715,0.412083,938355,69520,70.0
2048,warm,False,60068,0.408117,1087019,66220,70.0
2048,warm,False,60021,0.431508,1009097,66460,70.0
2048,warm,False,59863,0.415863,1074998,65850,71.0
2048,warm,False,64629,0.650875,1229258,72210,70.0
2048,warm,False,61507,0.4207,960828,67890,70.0
2048,warm,False,60565,1.515327,1969795,66910,71.0
2048,warm,False,60103,0.450214,925747,65379,71.0
2048,warm,False,60723,0.417522,1099513,66680,70.0
2048,warm,False,59987,0.414545,869907,66000,71.0
2048,warm,False,61448,0.438346,946105,68050,70.0
2048,warm,False,60652,0.403114,1035647,66680,70.0
2048,warm,False,59298,0.438434,955227,64599,71.0
2048,warm,False,61609,0.426555,1066611,66920,70.0
2048,warm,False,60732,1.392508,1821155,66280,70.0
2048,warm,False,60782,0.413107,850962,66170,71.0
2048,warm,False,60066,0.409803,865062,65410,71.0
2048,warm,False,60531,0.423228,895411,65940,71.0
2048,warm,False,59958,0.43885,1021597,65480,70.0
2048,warm,False,59212,0.637208,1063651,65160,71.0
2048,warm,False,59219,0.441058,957733,0,
2048,warm,False,60401,0.436172,1074945,65710,70.0
2048,warm,False,60129,0.432078,954379,66550,71.0
2048,warm,False,60061,0.433918,915359,65970,70.0
2048,warm,False,65301,0.3871,837109,70950,70.0
2048,warm,False,58011,0.399544,856217,63050,72.0
2048,warm,False,73938,0.650408,1244178,82520,70.0
2048,warm,False,59139,0.430962,931724,64190,70.0
2048,warm,False,61267,0.427624,1030067,67060,70.0
2048,warm,False,64624,0.442505,949214,71210,71.0
2048,warm,False,58347,0.436685,955236,64110,72.0
2048,warm,False,61389,0.397476,893667,66970,70.0
2048,warm,False,61408,0.397809,873101,66730,70.0
2048,warm,False,103462,0.412641,1001757,127190,70.0
2048,warm,False,60323,0.411562,826618,65680,71.0
2048,warm,False,60195,0.421209,957877,65720,71.0
2048,warm,False,59881,0.423328,935226,65390,71.0
2048,warm,False,60293,0.424075,963476,65580,71.0
2048,warm,False,60786,0.396012,822156,66410,70.0
2048,warm,False,61574,0.407106,971064,68080,71.0
2048,warm,False,59965,0.652431,1206999,66370,70.0
2048,warm,False,59233,0.44211,1132026,64510,71.0
2048,warm,False,60871,0.419871,1038467,66170,71.0
2048,warm,False,60404,0.618575,1070056,66650,70.0
